address,price,beds,baths,area,statusText,latitude,longitude,url
"4072 E Mountain Vista Dr, Phoenix, AZ 85048","$575,000",4,3.5,2581,House for sale,33.30142,-111.994255,https://www.zillow.comhttps://www.zillow.com/homedetails/4072-E-Mountain-Vista-Dr-Phoenix-AZ-85048/8157988_zpid/
"7126 N 19th Ave UNIT 228, Phoenix, AZ 85021","$195,000",2,1.5,1020,Townhouse for sale,33.54118,-112.10152,https://www.zillow.comhttps://www.zillow.com/homedetails/7126-N-19th-Ave-UNIT-228-Phoenix-AZ-85021/7778298_zpid/
"2441 E Edgemont Ave, Phoenix, AZ 85008","$470,000",3,2,1574,House for sale,33.479233,-112.028336,https://www.zillow.comhttps://www.zillow.com/homedetails/2441-E-Edgemont-Ave-Phoenix-AZ-85008/7543555_zpid/
"2228 N 52nd St UNIT 140, Phoenix, AZ 85008","$265,000",2,2,890,Condo for sale,33.471886,-111.970665,https://www.zillow.comhttps://www.zillow.com/homedetails/2228-N-52nd-St-UNIT-140-Phoenix-AZ-85008/68957427_zpid/
"2537 E Hazelwood St, Phoenix, AZ 85016","$530,000",4,2,1565,House for sale,33.50415,-112.02633,https://www.zillow.comhttps://www.zillow.com/homedetails/2537-E-Hazelwood-St-Phoenix-AZ-85016/7803607_zpid/
"4248 E Jason Dr, Phoenix, AZ 85050","$540,000",3,2,1422,House for sale,33.656162,-111.9891,https://www.zillow.comhttps://www.zillow.com/homedetails/4248-E-Jason-Dr-Phoenix-AZ-85050/8014899_zpid/
"2411 W Oberlin Way, Phoenix, AZ 85085","$499,900",4,2,1782,House for sale,33.736397,-112.11126,https://www.zillow.comhttps://www.zillow.com/homedetails/2411-W-Oberlin-Way-Phoenix-AZ-85085/55265834_zpid/
"2920 E Shady Spring Trl, Phoenix, AZ 85024","$715,000",4,3,2439,House for sale,33.71175,-112.01994,https://www.zillow.comhttps://www.zillow.com/homedetails/2920-E-Shady-Spring-Trl-Phoenix-AZ-85024/82826566_zpid/
"4349 E Selena Dr, Phoenix, AZ 85050","$480,000",3,2,1417,House for sale,33.656227,-111.9868,https://www.zillow.comhttps://www.zillow.com/homedetails/4349-E-Selena-Dr-Phoenix-AZ-85050/81978249_zpid/
"1819 W Magdalena Ln, Phoenix, AZ 85041","$629,900",5,3.5,3127,House for sale,33.370857,-112.099365,https://www.zillow.comhttps://www.zillow.com/homedetails/1819-W-Magdalena-Ln-Phoenix-AZ-85041/95112840_zpid/
"3612 E Pierson St, Phoenix, AZ 85018","$2,492,000",5,3.5,3561,House for sale,33.508644,-112.00331,https://www.zillow.comhttps://www.zillow.com/homedetails/3612-E-Pierson-St-Phoenix-AZ-85018/7833315_zpid/
"921 W Willetta St, Phoenix, AZ 85007","$1,100,000",3,3,2468,House for sale,33.46346,-112.08616,https://www.zillow.comhttps://www.zillow.com/homedetails/921-W-Willetta-St-Phoenix-AZ-85007/7521276_zpid/
"9029 S 15th St, Phoenix, AZ 85042","$749,900",4,2.5,2693,House for sale,33.364063,-112.05074,https://www.zillow.comhttps://www.zillow.com/homedetails/9029-S-15th-St-Phoenix-AZ-85042/240305455_zpid/
"3212 E Desert Cove Ave, Phoenix, AZ 85028","$595,000",3,2,1740,House for sale,33.5864,-112.01238,https://www.zillow.comhttps://www.zillow.com/homedetails/3212-E-Desert-Cove-Ave-Phoenix-AZ-85028/7818484_zpid/
"2552 E Silverwood Dr, Phoenix, AZ 85048","$899,000",3,3,2542,House for sale,33.299652,-112.02789,https://www.zillow.comhttps://www.zillow.com/homedetails/2552-E-Silverwood-Dr-Phoenix-AZ-85048/8159008_zpid/
"12811 N 19th Pl, Phoenix, AZ 85022","$125,000",3,2,1024,Home for sale,33.602608,-112.04102,https://www.zillow.comhttps://www.zillow.com/homedetails/12811-N-19th-Pl-Phoenix-AZ-85022/88791229_zpid/
"405 W Monte Way, Phoenix, AZ 85041","$450,000",4,3,2243,House for sale,33.360233,-112.08034,https://www.zillow.comhttps://www.zillow.com/homedetails/405-W-Monte-Way-Phoenix-AZ-85041/92348879_zpid/
"19833 N 47th Ln, Glendale, AZ 85308","$399,900",3,2,1312,House for sale,33.666153,-112.16255,https://www.zillow.comhttps://www.zillow.com/homedetails/19833-N-47th-Ln-Glendale-AZ-85308/7937744_zpid/
"8828 S 16th St, Phoenix, AZ 85042","$1,100,000",4,4,3336,House for sale,33.365784,-112.04974,https://www.zillow.comhttps://www.zillow.com/homedetails/8828-S-16th-St-Phoenix-AZ-85042/67762488_zpid/
"4042 E Carson Rd, Phoenix, AZ 85042","$249,000",2,2,881,Townhouse for sale,33.383274,-111.99397,https://www.zillow.comhttps://www.zillow.com/homedetails/4042-E-Carson-Rd-Phoenix-AZ-85042/7552223_zpid/
"3140 W Alvarado Rd, Phoenix, AZ 85009","$334,900",3,3,1092,House for sale,33.471897,-112.12753,https://www.zillow.comhttps://www.zillow.com/homedetails/3140-W-Alvarado-Rd-Phoenix-AZ-85009/7510987_zpid/
"16410 N 32nd Pl, Phoenix, AZ 85032","$254,999",2,2,1500,Home for sale,33.63568,-112.01308,https://www.zillow.comhttps://www.zillow.com/homedetails/16410-N-32nd-Pl-Phoenix-AZ-85032/8006059_zpid/
"4901 W Augusta Cir, Glendale, AZ 85308","$515,000",4,2.5,2180,House for sale,33.64239,-112.16683,https://www.zillow.comhttps://www.zillow.com/homedetails/4901-W-Augusta-Cir-Glendale-AZ-85308/7950027_zpid/
"4202 W Purdue Ave, Phoenix, AZ 85051","$574,900",5,3,2065,House for sale,33.574154,-112.14945,https://www.zillow.comhttps://www.zillow.com/homedetails/4202-W-Purdue-Ave-Phoenix-AZ-85051/7746355_zpid/
"717 W Lynwood St, Phoenix, AZ 85007","$590,000",3,2,1769,House for sale,33.464478,-112.08368,https://www.zillow.comhttps://www.zillow.com/homedetails/717-W-Lynwood-St-Phoenix-AZ-85007/7521292_zpid/
"7718 W Pipestone Pl, Phoenix, AZ 85035","$290,000",2,2.5,1284,House for sale,33.47256,-112.225204,https://www.zillow.comhttps://www.zillow.com/homedetails/7718-W-Pipestone-Pl-Phoenix-AZ-85035/95082507_zpid/
"4040 W Electra Ln, Glendale, AZ 85310","$395,000",3,2.5,1431,House for sale,33.699062,-112.14663,https://www.zillow.comhttps://www.zillow.com/homedetails/4040-W-Electra-Ln-Glendale-AZ-85310/7931267_zpid/
"1628 E Sunland Ave, Phoenix, AZ 85040","$370,000",3,2,1800,House for sale,33.395977,-112.04589,https://www.zillow.comhttps://www.zillow.com/homedetails/1628-E-Sunland-Ave-Phoenix-AZ-85040/7547297_zpid/
"12838 S 40th Pl, Phoenix, AZ 85044","$399,000",2,2,1886,House for sale,33.329082,-111.99654,https://www.zillow.comhttps://www.zillow.com/homedetails/12838-S-40th-Pl-Phoenix-AZ-85044/8150829_zpid/
"1545 E Christy Dr, Phoenix, AZ 85020","$534,900",3,1.75,1543,House for sale,33.582993,-112.04922,https://www.zillow.comhttps://www.zillow.com/homedetails/1545-E-Christy-Dr-Phoenix-AZ-85020/241482127_zpid/
"10235 N 31st St UNIT 2, Phoenix, AZ 85028","$399,000",3,2.5,1423,Townhouse for sale,33.579834,-112.0147,https://www.zillow.comhttps://www.zillow.com/homedetails/10235-N-31st-St-UNIT-2-Phoenix-AZ-85028/7811021_zpid/
"11666 N 28th Dr UNIT 165, Phoenix, AZ 85029","$220,000",3,2,1088,Condo for sale,33.593002,-112.120735,https://www.zillow.comhttps://www.zillow.com/homedetails/11666-N-28th-Dr-UNIT-165-Phoenix-AZ-85029/7750084_zpid/
"1550 W Willow Ave, Phoenix, AZ 85029","$435,000",4,1.75,2262,House for sale,33.607285,-112.09349,https://www.zillow.comhttps://www.zillow.com/homedetails/1550-W-Willow-Ave-Phoenix-AZ-85029/7784212_zpid/
"4008 E Alan Ln, Phoenix, AZ 85028","$765,000",3,2,2137,House for sale,33.581486,-111.9952,https://www.zillow.comhttps://www.zillow.com/homedetails/4008-E-Alan-Ln-Phoenix-AZ-85028/7828585_zpid/
"5446 E Exeter Blvd, Phoenix, AZ 85018","$10,495,000",5,7,7455,New construction,33.49853,-111.96354,https://www.zillow.comhttps://www.zillow.com/homedetails/5446-E-Exeter-Blvd-Phoenix-AZ-85018/7838585_zpid/
"3828 W Crocus Dr, Phoenix, AZ 85053","$380,000",4,2,1551,House for sale,33.61514,-112.141975,https://www.zillow.comhttps://www.zillow.com/homedetails/3828-W-Crocus-Dr-Phoenix-AZ-85053/7944842_zpid/
"2150 W Alameda Rd UNIT 2139, Phoenix, AZ 85085","$299,900",2,2,1088,Townhouse for sale,33.709053,-112.10465,https://www.zillow.comhttps://www.zillow.com/homedetails/2150-W-Alameda-Rd-UNIT-2139-Phoenix-AZ-85085/95107767_zpid/
"3207 E Behrend Dr, Phoenix, AZ 85050","$509,900",3,2,1484,House for sale,33.6657,-112.01307,https://www.zillow.comhttps://www.zillow.com/homedetails/3207-E-Behrend-Dr-Phoenix-AZ-85050/7997637_zpid/
"8124 N 33rd Dr, Phoenix, AZ 85051","$764,900",9,3,3822,Multi-family home for sale,33.555923,-112.13084,https://www.zillow.comhttps://www.zillow.com/homedetails/8124-N-33rd-Dr-Phoenix-AZ-85051/7752023_zpid/
"1451 E South Fork Dr, Phoenix, AZ 85048","$495,000",4,3,2232,House for sale,33.305336,-112.05039,https://www.zillow.comhttps://www.zillow.com/homedetails/1451-E-South-Fork-Dr-Phoenix-AZ-85048/8135580_zpid/
"1705 E Charleston Ave, Phoenix, AZ 85022","$20,000",2,2,896,For sale by owner,33.649456,-112.048546,https://www.zillow.comhttps://www.zillow.com/homedetails/1705-E-Charleston-Ave-Phoenix-AZ-85022/2075702254_zpid/
"3402 E Sells Dr, Phoenix, AZ 85018","$1,095,000",4,3.5,2071,House for sale,33.502014,-112.008995,https://www.zillow.comhttps://www.zillow.com/homedetails/3402-E-Sells-Dr-Phoenix-AZ-85018/7834355_zpid/
"4426 E Coyote Wash Dr, Cave Creek, AZ 85331","$644,900",4,3,2132,House for sale,33.79061,-111.9866,https://www.zillow.comhttps://www.zillow.com/homedetails/4426-E-Coyote-Wash-Dr-Cave-Creek-AZ-85331/54277194_zpid/
"4949 E Red Rock Dr, Phoenix, AZ 85018","$13,500,000",4,7,9084,House for sale,33.51579,-111.97265,https://www.zillow.comhttps://www.zillow.com/homedetails/4949-E-Red-Rock-Dr-Phoenix-AZ-85018/59268068_zpid/
"4613 W Fawn Dr, Laveen, AZ 85339","$399,999",4,2.5,2055,House for sale,33.374413,-112.159134,https://www.zillow.comhttps://www.zillow.com/homedetails/4613-W-Fawn-Dr-Laveen-AZ-85339/60984613_zpid/
"3924 E Cortez St, Phoenix, AZ 85028","$620,000",3,2,2431,House for sale,33.592525,-111.99745,https://www.zillow.comhttps://www.zillow.com/homedetails/3924-E-Cortez-St-Phoenix-AZ-85028/7818068_zpid/
"20040 N 49th Dr, Glendale, AZ 85308","$364,000",3,2.5,1202,House for sale,33.668137,-112.16573,https://www.zillow.comhttps://www.zillow.com/homedetails/20040-N-49th-Dr-Glendale-AZ-85308/81995238_zpid/
"1962 E Morrow Dr, Phoenix, AZ 85024","$519,900",3,2,1586,House for sale,33.657787,-112.04007,https://www.zillow.comhttps://www.zillow.com/homedetails/1962-E-Morrow-Dr-Phoenix-AZ-85024/7995181_zpid/
"1609 W State Ave, Phoenix, AZ 85021","$1,150,000",4,4,2684,House for sale,33.54392,-112.093956,https://www.zillow.comhttps://www.zillow.com/homedetails/1609-W-State-Ave-Phoenix-AZ-85021/7777986_zpid/
"23833 N 36th Dr, Glendale, AZ 85310","$390,000",4,2.5,1759,House for sale,33.702003,-112.13799,https://www.zillow.comhttps://www.zillow.com/homedetails/23833-N-36th-Dr-Glendale-AZ-85310/7929776_zpid/
"4102 W Fallen Leaf Ln, Glendale, AZ 85310","$415,000",3,2,1503,House for sale,33.711674,-112.14865,https://www.zillow.comhttps://www.zillow.com/homedetails/4102-W-Fallen-Leaf-Ln-Glendale-AZ-85310/7930971_zpid/
"5968 W Coolidge St, Phoenix, AZ 85033","$349,990",3,2,1024,House for sale,33.504963,-112.18915,https://www.zillow.comhttps://www.zillow.com/homedetails/5968-W-Coolidge-St-Phoenix-AZ-85033/7716301_zpid/
"1920 E Bell Rd UNIT 1189, Phoenix, AZ 85022","$285,000",2,2.5,1344,Townhouse for sale,33.641953,-112.04155,https://www.zillow.comhttps://www.zillow.com/homedetails/1920-E-Bell-Rd-UNIT-1189-Phoenix-AZ-85022/71621357_zpid/
"5539 N 31st Ln, Phoenix, AZ 85017","$410,000",5,3,2176,House for sale,33.518177,-112.127106,https://www.zillow.comhttps://www.zillow.com/homedetails/5539-N-31st-Ln-Phoenix-AZ-85017/7764300_zpid/
"1211 E Hayward Ave, Phoenix, AZ 85020","$798,000",3,2,1900,House for sale,33.549984,-112.05589,https://www.zillow.comhttps://www.zillow.com/homedetails/1211-E-Hayward-Ave-Phoenix-AZ-85020/7790694_zpid/
"10407 W Reade Ave, Glendale, AZ 85307","$365,000",3,2,1107,House for sale,33.50932,-112.28323,https://www.zillow.comhttps://www.zillow.com/homedetails/10407-W-Reade-Ave-Glendale-AZ-85307/7488257_zpid/
"511 E Purdue Ave, Phoenix, AZ 85020","$369,000",3,2,1186,House for sale,33.573856,-112.06677,https://www.zillow.comhttps://www.zillow.com/homedetails/511-E-Purdue-Ave-Phoenix-AZ-85020/7788652_zpid/
"3121 W Greenway Rd, Phoenix, AZ 85053","$450,000",4,3,2503,House for sale,33.624935,-112.1261,https://www.zillow.comhttps://www.zillow.com/homedetails/3121-W-Greenway-Rd-Phoenix-AZ-85053/7953153_zpid/
"4111 W Reade Ave, Phoenix, AZ 85019","$210,000",3,1.5,924,House for sale,33.51021,-112.1476,https://www.zillow.comhttps://www.zillow.com/homedetails/4111-W-Reade-Ave-Phoenix-AZ-85019/7721642_zpid/
"808 N 67th Ln, Phoenix, AZ 85043","$324,500",3,2,1174,House for sale,33.45762,-112.20529,https://www.zillow.comhttps://www.zillow.com/homedetails/808-N-67th-Ln-Phoenix-AZ-85043/7476132_zpid/
"4953 W Acoma Dr, Glendale, AZ 85306","$569,999",4,2,2324,House for sale,33.6177,-112.16639,https://www.zillow.comhttps://www.zillow.com/homedetails/4953-W-Acoma-Dr-Glendale-AZ-85306/7952325_zpid/
"5525 E Thomas Rd UNIT K16, Phoenix, AZ 85018","$250,000",2,1,848,Condo for sale,33.478386,-111.96279,https://www.zillow.comhttps://www.zillow.com/homedetails/5525-E-Thomas-Rd-UNIT-K16-Phoenix-AZ-85018/7562491_zpid/
"1301 N 44th St, Phoenix, AZ 85008","$329,900",3,2.5,1408,Townhouse for sale,33.46214,-111.98674,https://www.zillow.comhttps://www.zillow.com/homedetails/1301-N-44th-St-Phoenix-AZ-85008/7559842_zpid/
"1541 E Cinnabar Ave, Phoenix, AZ 85020","$350,000",2,1,1044,House for sale,33.576458,-112.04837,https://www.zillow.comhttps://www.zillow.com/homedetails/1541-E-Cinnabar-Ave-Phoenix-AZ-85020/7786576_zpid/
"1522 W Fillmore St, Phoenix, AZ 85007","$299,900",2,2,1285,House for sale,33.45525,-112.09229,https://www.zillow.comhttps://www.zillow.com/homedetails/1522-W-Fillmore-St-Phoenix-AZ-85007/7521543_zpid/
"5220 W Desert Ln, Laveen, AZ 85339","$440,000",4,2.75,1764,House for sale,33.37202,-112.17165,https://www.zillow.comhttps://www.zillow.com/homedetails/5220-W-Desert-Ln-Laveen-AZ-85339/55272639_zpid/
"22615 N 31st Dr, Phoenix, AZ 85027","$449,999",4,2,1465,House for sale,33.69163,-112.12678,https://www.zillow.comhttps://www.zillow.com/homedetails/22615-N-31st-Dr-Phoenix-AZ-85027/7932728_zpid/
"2716 W Sunland Ave, Phoenix, AZ 85041","$435,000",3,2,1746,House for sale,33.39602,-112.11735,https://www.zillow.comhttps://www.zillow.com/homedetails/2716-W-Sunland-Ave-Phoenix-AZ-85041/95168598_zpid/
"307 W Piute Ave, Phoenix, AZ 85027","$330,000",2,1,945,House for sale,33.66326,-112.07927,https://www.zillow.comhttps://www.zillow.com/homedetails/307-W-Piute-Ave-Phoenix-AZ-85027/7968206_zpid/
"4010 E Hamblin Dr, Phoenix, AZ 85050","$925,000",4,2,2500,For sale by owner,33.694237,-111.98286,https://www.zillow.comhttps://www.zillow.com/homedetails/4010-E-Hamblin-Dr-Phoenix-AZ-85050/7987903_zpid/
"920 E Devonshire Ave UNIT 2031, Phoenix, AZ 85014","$315,000",2,2,1024,Apartment for sale,33.49893,-112.06225,https://www.zillow.comhttps://www.zillow.com/homedetails/920-E-Devonshire-Ave-UNIT-2031-Phoenix-AZ-85014/71597765_zpid/
"2217 E Sheridan St, Phoenix, AZ 85006","$530,000",5,4,1935,House for sale,33.47457,-112.03375,https://www.zillow.comhttps://www.zillow.com/homedetails/2217-E-Sheridan-St-Phoenix-AZ-85006/7531283_zpid/
"4018 E Coolidge St, Phoenix, AZ 85018","$1,685,000",4,2,2548,House for sale,33.5059,-111.99435,https://www.zillow.comhttps://www.zillow.com/homedetails/4018-E-Coolidge-St-Phoenix-AZ-85018/7835716_zpid/
"5332 E Thunder Hawk Rd, Cave Creek, AZ 85331","$1,150,000",3,3,2864,House for sale,33.778114,-111.96557,https://www.zillow.comhttps://www.zillow.com/homedetails/5332-E-Thunder-Hawk-Rd-Cave-Creek-AZ-85331/50183393_zpid/
"3726 W Coolidge St, Phoenix, AZ 85019","$379,900",5,2,2048,House for sale,33.505226,-112.1397,https://www.zillow.comhttps://www.zillow.com/homedetails/3726-W-Coolidge-St-Phoenix-AZ-85019/65430861_zpid/
"417 N 38th Ave, Phoenix, AZ 85009","$324,999",4,2,1824,House for sale,33.453827,-112.14121,https://www.zillow.comhttps://www.zillow.com/homedetails/417-N-38th-Ave-Phoenix-AZ-85009/7505699_zpid/
"3408 E Daley Ln, Phoenix, AZ 85050","$1,550,000",5,4.5,3857,House for sale,33.693684,-112.00891,https://www.zillow.comhttps://www.zillow.com/homedetails/3408-E-Daley-Ln-Phoenix-AZ-85050/316019707_zpid/
"19645 N 3rd Ave, Phoenix, AZ 85027","$474,900",3,2,1730,House for sale,33.66498,-112.07782,https://www.zillow.comhttps://www.zillow.com/homedetails/19645-N-3rd-Ave-Phoenix-AZ-85027/7972106_zpid/
"6426 W Mulberry Dr, Phoenix, AZ 85033","$354,000",3,2,1964,House for sale,33.4868,-112.19818,https://www.zillow.comhttps://www.zillow.com/homedetails/6426-W-Mulberry-Dr-Phoenix-AZ-85033/7498474_zpid/
"4160 W Granada Rd, Phoenix, AZ 85009","$340,000",4,2,1517,House for sale,33.468826,-112.14993,https://www.zillow.comhttps://www.zillow.com/homedetails/4160-W-Granada-Rd-Phoenix-AZ-85009/7511662_zpid/
"5734 W Gwen St, Laveen, AZ 85339","$385,000",3,2.5,2112,House for sale,33.365578,-112.1831,https://www.zillow.comhttps://www.zillow.com/homedetails/5734-W-Gwen-St-Laveen-AZ-85339/82826638_zpid/
"2650 W Union Hills Dr #269, Phoenix, AZ 85027","$89,000",3,2,1536,Home for sale,33.657143,-112.11614,https://www.zillow.comhttps://www.zillow.com/homedetails/2650-W-Union-Hills-Dr-269-Phoenix-AZ-85027/2070537404_zpid/
"2249 E Taxidea Way, Phoenix, AZ 85048","$735,000",4,3,2765,House for sale,33.312782,-112.03403,https://www.zillow.comhttps://www.zillow.com/homedetails/2249-E-Taxidea-Way-Phoenix-AZ-85048/8159664_zpid/
"14620 N 31st Ln, Phoenix, AZ 85053","$335,000",4,2,1232,House for sale,33.61869,-112.12695,https://www.zillow.comhttps://www.zillow.com/homedetails/14620-N-31st-Ln-Phoenix-AZ-85053/7953312_zpid/
"475 N 9th St #206, Phoenix, AZ 85006","$295,000",1,1,561,Condo for sale,33.453033,-112.06179,https://www.zillow.comhttps://www.zillow.com/homedetails/475-N-9th-St-206-Phoenix-AZ-85006/2078772649_zpid/
"1514 E Turquoise Ave, Phoenix, AZ 85020","$474,000",4,2,1750,House for sale,33.57563,-112.04937,https://www.zillow.comhttps://www.zillow.com/homedetails/1514-E-Turquoise-Ave-Phoenix-AZ-85020/7786600_zpid/
"7720 W Pipestone Pl, Phoenix, AZ 85035","$325,000",3,3,1768,House for sale,33.47265,-112.225204,https://www.zillow.comhttps://www.zillow.com/homedetails/7720-W-Pipestone-Pl-Phoenix-AZ-85035/95154912_zpid/
"13024 N 18th Pl, Phoenix, AZ 85022","$227,500",2,1,773,Home for sale,33.60499,-112.04286,https://www.zillow.comhttps://www.zillow.com/homedetails/13024-N-18th-Pl-Phoenix-AZ-85022/7815989_zpid/
"2301 E Sunnyside Dr, Phoenix, AZ 85028","$775,000",4,2,2058,House for sale,33.592457,-112.03246,https://www.zillow.comhttps://www.zillow.com/homedetails/2301-E-Sunnyside-Dr-Phoenix-AZ-85028/7816375_zpid/
"2937 E Osborn Rd, Phoenix, AZ 85016","$550,000",3,3,1564,Multi-family home for sale,33.48749,-112.01786,https://www.zillow.comhttps://www.zillow.com/homedetails/2937-E-Osborn-Rd-Phoenix-AZ-85016/7538800_zpid/
"1101 E Bethany Home Rd UNIT 1, Phoenix, AZ 85014","$325,000",2,2,1020,Condo for sale,33.523125,-112.058044,https://www.zillow.comhttps://www.zillow.com/homedetails/1101-E-Bethany-Home-Rd-UNIT-1-Phoenix-AZ-85014/7799884_zpid/
"2136 W Sharon Ave, Phoenix, AZ 85029","$399,900",3,2,1496,House for sale,33.61004,-112.10556,https://www.zillow.comhttps://www.zillow.com/homedetails/2136-W-Sharon-Ave-Phoenix-AZ-85029/7749964_zpid/
"9515 N 47th St, Phoenix, AZ 85028","$1,550,000",4,2,2539,House for sale,33.57433,-111.978294,https://www.zillow.comhttps://www.zillow.com/homedetails/9515-N-47th-St-Phoenix-AZ-85028/7828764_zpid/
"2210 W Heatherbrae Dr, Phoenix, AZ 85015","$449,980",6,3,2400,Multi-family home for sale,33.498005,-112.10681,https://www.zillow.comhttps://www.zillow.com/homedetails/2210-W-Heatherbrae-Dr-Phoenix-AZ-85015/7768824_zpid/
"3823 N 28th St, Phoenix, AZ 85016","$368,500",3,2.5,1632,Townhouse for sale,33.492393,-112.02133,https://www.zillow.comhttps://www.zillow.com/homedetails/3823-N-28th-St-Phoenix-AZ-85016/7537644_zpid/
"8132 W Pierson St, Phoenix, AZ 85033","$379,900",4,2,1500,House for sale,33.50688,-112.23524,https://www.zillow.comhttps://www.zillow.com/homedetails/8132-W-Pierson-St-Phoenix-AZ-85033/7482498_zpid/
"1934 W Colter St, Phoenix, AZ 85015","$347,400",3,2,1583,House for sale,33.513466,-112.101364,https://www.zillow.comhttps://www.zillow.com/homedetails/1934-W-Colter-St-Phoenix-AZ-85015/7765117_zpid/
"17801 N 43rd Way, Phoenix, AZ 85032","$549,900",3,2,1800,House for sale,33.64817,-111.98748,https://www.zillow.comhttps://www.zillow.com/homedetails/17801-N-43rd-Way-Phoenix-AZ-85032/8017827_zpid/
"4443 W Escuda Dr, Glendale, AZ 85308","$474,999",3,2,1638,House for sale,33.66721,-112.15655,https://www.zillow.comhttps://www.zillow.com/homedetails/4443-W-Escuda-Dr-Glendale-AZ-85308/7938542_zpid/
"4715 E Ashurst Dr, Phoenix, AZ 85048","$519,000",4,2.5,2082,House for sale,33.29698,-111.98201,https://www.zillow.comhttps://www.zillow.com/homedetails/4715-E-Ashurst-Dr-Phoenix-AZ-85048/8259836_zpid/
"14058 S 24th Way, Phoenix, AZ 85048","$1,199,000",4,3,3329,House for sale,33.318207,-112.027245,https://www.zillow.comhttps://www.zillow.com/homedetails/14058-S-24th-Way-Phoenix-AZ-85048/8160861_zpid/
"2913 E Earll Dr, Phoenix, AZ 85016","$499,000",4,2,1423,House for sale,33.483864,-112.018776,https://www.zillow.comhttps://www.zillow.com/homedetails/2913-E-Earll-Dr-Phoenix-AZ-85016/7538705_zpid/
"301 W Royal Palm Rd, Phoenix, AZ 85021","$1,200,000",4,3,2847,House for sale,33.55597,-112.078514,https://www.zillow.comhttps://www.zillow.com/homedetails/301-W-Royal-Palm-Rd-Phoenix-AZ-85021/7794734_zpid/
"4763 N 53rd St, Phoenix, AZ 85018","$10,995,000",7,9,8302,House for sale,33.508266,-111.96792,https://www.zillow.comhttps://www.zillow.com/homedetails/4763-N-53rd-St-Phoenix-AZ-85018/7838099_zpid/
"2709 W Robin Ln, Phoenix, AZ 85027","$179,000",3,2,1056,Home for sale,33.690308,-112.118034,https://www.zillow.comhttps://www.zillow.com/homedetails/2709-W-Robin-Ln-Phoenix-AZ-85027/7933395_zpid/
"1134 W Portland St, Phoenix, AZ 85007","$449,800",2,1,1090,House for sale,33.459965,-112.08864,https://www.zillow.comhttps://www.zillow.com/homedetails/1134-W-Portland-St-Phoenix-AZ-85007/7521205_zpid/
"15055 S 40th Pl, Phoenix, AZ 85044","$749,500",5,3,2739,House for sale,33.309223,-111.99591,https://www.zillow.comhttps://www.zillow.com/homedetails/15055-S-40th-Pl-Phoenix-AZ-85044/8260271_zpid/
"11444 N 28th Dr APT 13, Phoenix, AZ 85029","$260,000",2,2.5,1519,Townhouse for sale,33.59148,-112.119354,https://www.zillow.comhttps://www.zillow.com/homedetails/11444-N-28th-Dr-APT-13-Phoenix-AZ-85029/7750067_zpid/
"12639 N 47th Ave, Glendale, AZ 85304","$460,000",4,2,2174,House for sale,33.60125,-112.15966,https://www.zillow.comhttps://www.zillow.com/homedetails/12639-N-47th-Ave-Glendale-AZ-85304/67085187_zpid/
"2150 W Alameda Rd UNIT 1273, Phoenix, AZ 85085","$340,000",3,2.5,1394,Townhouse for sale,33.706932,-112.107315,https://www.zillow.comhttps://www.zillow.com/homedetails/2150-W-Alameda-Rd-UNIT-1273-Phoenix-AZ-85085/89457438_zpid/
"120 W Milada Dr, Phoenix, AZ 85041","$310,000",2,4,1765,Townhouse for sale,33.363777,-112.07433,https://www.zillow.comhttps://www.zillow.com/homedetails/120-W-Milada-Dr-Phoenix-AZ-85041/88787619_zpid/
"2556 E Quiet Hollow Ln, Phoenix, AZ 85024","$774,900",5,3,2965,House for sale,33.70928,-112.02469,https://www.zillow.comhttps://www.zillow.com/homedetails/2556-E-Quiet-Hollow-Ln-Phoenix-AZ-85024/82824013_zpid/
"4450 N 54th St, Phoenix, AZ 85018","$2,000,000",4,4.5,2512,Foreclosure,33.50168,-111.96549,https://www.zillow.comhttps://www.zillow.com/homedetails/4450-N-54th-St-Phoenix-AZ-85018/7838619_zpid/
"8241 N Central Ave UNIT 11, Phoenix, AZ 85020","$249,000",2,1.75,952,Townhouse for sale,33.5578,-112.07351,https://www.zillow.comhttps://www.zillow.com/homedetails/8241-N-Central-Ave-UNIT-11-Phoenix-AZ-85020/7794239_zpid/
"3337 W Yucca St, Phoenix, AZ 85029","$409,000",4,2,1674,House for sale,33.588764,-112.13136,https://www.zillow.comhttps://www.zillow.com/homedetails/3337-W-Yucca-St-Phoenix-AZ-85029/7740743_zpid/
"3133 W Polk St, Phoenix, AZ 85009","$273,000",3,2,1042,House for sale,33.452908,-112.1275,https://www.zillow.comhttps://www.zillow.com/homedetails/3133-W-Polk-St-Phoenix-AZ-85009/7514049_zpid/
"6063 W Earll Dr, Phoenix, AZ 85033","$300,000",3,2,1762,House for sale,33.48318,-112.190384,https://www.zillow.comhttps://www.zillow.com/homedetails/6063-W-Earll-Dr-Phoenix-AZ-85033/7498002_zpid/
"4636 E Danbury Rd, Phoenix, AZ 85032","$520,000",3,2,1300,House for sale,33.64417,-111.980576,https://www.zillow.comhttps://www.zillow.com/homedetails/4636-E-Danbury-Rd-Phoenix-AZ-85032/8019367_zpid/
"3848 E Fairmount Ave, Phoenix, AZ 85018","$2,435,000",4,3.5,3598,House for sale,33.492847,-111.99773,https://www.zillow.comhttps://www.zillow.com/homedetails/3848-E-Fairmount-Ave-Phoenix-AZ-85018/7564243_zpid/
